
sn,antenna,azimuth,channel,drone_x,drone_y,drone_z,elevation,mac,peer_mac,peer_mac_1,peer_mac_2,rssi,time
,0,0,22,0,-4.2,-0.72,-8,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:36.7613497Z
,0,0,11,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:36.8109365Z
,0,0,17,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:36.8595185Z
,0,0,14,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-78,2025-06-28T11:05:36.9683217Z
,0,0,17,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-80,2025-06-28T11:05:37.0417634Z
,0,0,18,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:37.1712442Z
,0,0,27,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:37.2606919Z
,0,0,22,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:37.3088998Z
,0,0,17,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-80,2025-06-28T11:05:37.365926Z
,0,0,26,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:37.4103966Z
,0,0,31,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-73,2025-06-28T11:05:37.4693605Z
,0,1,7,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-80,2025-06-28T11:05:37.5100629Z
,0,1,21,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-78,2025-06-28T11:05:37.6104765Z
,0,1,20,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:37.660462Z
,0,1,29,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:37.7105314Z
,0,1,2,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:37.7620527Z
,0,1,19,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:37.8106479Z
,0,1,29,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:37.9133855Z
,0,0,34,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:37.95931Z
,0,0,5,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-77,2025-06-28T11:05:38.0105106Z
,0,0,28,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:38.0592377Z
,0,0,28,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:38.109751Z
,0,0,13,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:38.1603767Z
,0,0,22,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:38.2131832Z
,0,1,0,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:38.2614979Z
,0,0,35,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:38.312531Z
,0,0,15,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:38.3590642Z
,0,0,30,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-73,2025-06-28T11:05:38.4138077Z
,0,0,10,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-84,2025-06-28T11:05:38.4845087Z
,0,0,19,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:38.5595174Z
,0,1,9,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-82,2025-06-28T11:05:38.6142759Z
,0,1,22,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:38.6637755Z
,0,1,26,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:38.7601286Z
,0,1,16,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-80,2025-06-28T11:05:38.8134777Z
,0,1,7,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-80,2025-06-28T11:05:38.859394Z
,0,1,25,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:38.9131071Z
,0,1,27,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:39.0117993Z
,0,1,24,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:39.0596473Z
,0,1,0,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:39.1117466Z
,0,1,9,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-82,2025-06-28T11:05:39.1642532Z
,0,1,23,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:39.2093759Z
,0,1,28,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:39.2614378Z
,0,1,13,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:39.310249Z
,0,1,15,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:39.3599672Z
,0,1,12,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-80,2025-06-28T11:05:39.4116899Z
,0,1,31,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-73,2025-06-28T11:05:39.4686245Z
,0,0,13,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:39.5161978Z
,0,1,22,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:39.5598966Z
,0,1,21,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-78,2025-06-28T11:05:39.6603096Z
,0,1,34,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:39.7083432Z
,0,1,31,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-73,2025-06-28T11:05:39.7698901Z
,0,1,6,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-78,2025-06-28T11:05:39.9624526Z
,0,1,5,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-77,2025-06-28T11:05:40.0104292Z
,0,1,31,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-73,2025-06-28T11:05:40.0656263Z
,0,0,12,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-80,2025-06-28T11:05:40.1100318Z
,0,0,8,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-82,2025-06-28T11:05:40.1575014Z
,0,0,29,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:40.3092999Z
,0,0,14,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:40.3588346Z
,0,0,24,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:40.4090063Z
,0,1,9,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-82,2025-06-28T11:05:40.466011Z
,0,1,18,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:40.5100168Z
,0,1,18,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:40.5593516Z
,0,0,31,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-73,2025-06-28T11:05:40.6705478Z
,0,0,16,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-80,2025-06-28T11:05:40.6788617Z
,0,0,26,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:40.714379Z
,0,1,7,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-80,2025-06-28T11:05:40.7607186Z
,0,0,33,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:40.8103989Z
,0,0,15,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:40.8582728Z
,0,0,35,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:40.9138369Z
,0,0,29,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:40.961025Z
,0,0,27,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:41.0109079Z
,0,0,2,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:41.0600816Z
,0,0,24,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:41.109421Z
,0,0,36,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:41.1658518Z
,0,-1,18,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:41.2102623Z
,0,-1,10,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-83,2025-06-28T11:05:41.2675763Z
,0,-1,27,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:41.3626567Z
,0,-1,29,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:41.410595Z
,0,-1,33,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:41.6149664Z
,0,-1,9,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-82,2025-06-28T11:05:41.6631242Z
,0,-1,15,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:41.7131414Z
,0,-1,7,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-80,2025-06-28T11:05:41.8027683Z
,0,-1,30,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-73,2025-06-28T11:05:41.8107295Z
,0,0,17,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-80,2025-06-28T11:05:41.8624517Z
,0,0,36,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:41.911371Z
,0,-1,12,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:41.960422Z
,0,0,4,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-77,2025-06-28T11:05:42.0141958Z
,0,0,12,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-80,2025-06-28T11:05:42.059275Z
,0,0,18,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:42.1156542Z
,0,0,22,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:42.2070155Z
,0,0,19,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:42.2605832Z
,0,0,16,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-80,2025-06-28T11:05:42.3112447Z
,0,0,34,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:42.3609472Z
,0,0,34,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:42.4108951Z
,0,0,29,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:42.4656081Z
,0,0,22,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:42.511067Z
,0,0,1,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:42.5595688Z
,0,0,18,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-78,2025-06-28T11:05:42.609715Z
,0,0,13,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-78,2025-06-28T11:05:42.7094407Z
,0,0,10,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-83,2025-06-28T11:05:42.7600549Z
,0,0,36,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:42.8125308Z
,0,0,22,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:42.8626742Z
,0,0,7,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-80,2025-06-28T11:05:42.9156006Z
,0,0,13,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-78,2025-06-28T11:05:42.9643242Z
,0,1,22,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:43.0603754Z
,0,1,29,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:43.1166065Z
,0,1,27,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:43.2622518Z
,0,0,11,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-81,2025-06-28T11:05:43.3094601Z
,0,1,20,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:43.3580984Z
,0,1,25,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:43.463862Z
,0,1,8,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-82,2025-06-28T11:05:43.510805Z
,0,1,3,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:43.5746695Z
,0,1,6,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:43.6083069Z
,0,1,32,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:43.6605335Z
,0,1,4,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-77,2025-06-28T11:05:43.8112438Z
,0,1,5,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-77,2025-06-28T11:05:43.8581506Z
,0,1,36,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:43.95981Z
,0,1,11,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-81,2025-06-28T11:05:44.0115233Z
,0,1,23,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:44.0603001Z
,0,1,18,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:44.1098405Z
,0,1,12,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:44.1620451Z
,0,1,10,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-83,2025-06-28T11:05:44.2192385Z
,0,1,28,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:44.2627696Z
,0,0,31,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-73,2025-06-28T11:05:44.366321Z
,0,1,9,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-83,2025-06-28T11:05:44.4116952Z
,0,0,27,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:44.4668929Z
,0,1,24,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:44.5110789Z
,0,0,33,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:44.5617747Z
,0,1,0,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:44.6126707Z
,0,1,5,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-77,2025-06-28T11:05:44.7102127Z
,0,1,13,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-78,2025-06-28T11:05:44.7603949Z
,0,0,20,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:44.8169951Z
,0,0,11,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-81,2025-06-28T11:05:44.8595373Z
,0,0,7,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-80,2025-06-28T11:05:44.9116146Z
,0,0,2,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:44.9592489Z
,0,0,2,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:45.0105968Z
,0,0,11,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-81,2025-06-28T11:05:45.0639614Z
,0,0,24,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:45.1144634Z
,0,0,32,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:45.1596884Z
,0,0,32,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:45.2109672Z
,0,0,21,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-77,2025-06-28T11:05:45.260808Z
,0,0,6,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:45.3093031Z
,0,0,3,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:45.3640193Z
,0,0,29,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:45.4093125Z
,0,0,2,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:45.4615795Z
,0,0,7,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-80,2025-06-28T11:05:45.5118189Z
,0,0,15,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:45.561257Z
,0,0,9,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-82,2025-06-28T11:05:45.6164233Z
,0,0,7,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-80,2025-06-28T11:05:45.6653384Z
,0,1,0,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:45.7062509Z
,0,1,17,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-80,2025-06-28T11:05:45.8127645Z
,0,1,26,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:45.858226Z
,0,1,19,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:45.9097031Z
,0,1,28,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:45.9659143Z
,0,1,5,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-77,2025-06-28T11:05:46.0100663Z
,0,1,34,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:46.157367Z
,0,1,35,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:46.1592445Z
,0,1,14,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:46.1680846Z
,0,1,36,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:46.2114724Z
,0,0,5,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-77,2025-06-28T11:05:46.2600886Z
,0,1,9,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-83,2025-06-28T11:05:46.317976Z
,0,1,20,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:46.413331Z
,0,1,21,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-77,2025-06-28T11:05:46.4222143Z
,0,1,1,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:46.4684501Z
,0,1,30,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-73,2025-06-28T11:05:46.5196741Z
,0,1,13,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-78,2025-06-28T11:05:46.5638986Z
,0,1,18,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:46.6101492Z
,0,1,20,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:46.6700121Z
,0,1,31,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-73,2025-06-28T11:05:46.7116727Z
,0,1,27,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:46.768646Z
,0,1,20,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:46.82434Z
,0,1,36,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:46.8659559Z
,0,1,22,0,-4.2,-0.72,-5,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:46.9113078Z
,0,1,2,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:46.9570562Z
,0,1,9,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-83,2025-06-28T11:05:47.0110892Z
,0,1,15,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:47.060966Z
,0,1,35,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:47.113401Z
,0,1,34,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:47.1626495Z
,0,1,0,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:47.2177622Z
,0,1,17,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-80,2025-06-28T11:05:47.2655841Z
,0,1,30,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-73,2025-06-28T11:05:47.3115701Z
,0,1,7,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-80,2025-06-28T11:05:47.3687073Z
,0,1,0,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:47.4112289Z
,0,1,33,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:47.5081098Z
,0,1,26,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:47.5598133Z
,0,0,34,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:47.6134348Z
,0,1,2,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:47.6576568Z
,0,1,12,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:47.7112191Z
,0,0,35,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:47.7607814Z
,0,0,5,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-77,2025-06-28T11:05:47.8235875Z
,0,1,5,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-77,2025-06-28T11:05:47.8597085Z
,0,0,27,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:47.9136111Z
,0,0,31,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-73,2025-06-28T11:05:47.9747229Z
,0,1,23,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:48.0058321Z
,0,1,33,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:48.0608914Z
,0,1,8,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-83,2025-06-28T11:05:48.16322Z
,0,1,14,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:48.2159335Z
,0,0,27,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:48.2622052Z
,0,0,29,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:48.3091657Z
,0,0,6,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-80,2025-06-28T11:05:48.3609245Z
,0,0,13,0,-4.2,-0.72,-7,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:48.413226Z
,0,0,26,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:48.4680381Z
,0,0,32,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-74,2025-06-28T11:05:48.5656482Z
,0,0,35,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-77,2025-06-28T11:05:48.6091317Z
,0,0,18,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-80,2025-06-28T11:05:48.6631433Z
,0,0,13,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:48.7137524Z
,0,0,1,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:48.767034Z
,0,0,11,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-82,2025-06-28T11:05:48.820577Z
,0,0,23,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:48.87428Z
,0,0,35,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-76,2025-06-28T11:05:48.9060473Z
,0,0,34,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:48.9738195Z
,0,0,10,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-85,2025-06-28T11:05:49.012804Z
,0,0,34,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-75,2025-06-28T11:05:49.163378Z
,0,0,16,0,-4.2,-0.72,-6,20BA3608EF66,20BA36977463,,,-79,2025-06-28T11:05:49.1698344Z
